Event	ID	Name			Wwise Object Path	Notes
	179212224	vo_ulana_generic			\Default Work Unit\npcs\ulana\vo_ulana_generic	
	384143791	bullet_hit			\Default Work Unit\player\bullet_hit	
	475445591	vo_starlord_powerup			\Default Work Unit\player\startlord vo\vo_starlord_powerup	
	521527292	player_hit_shield			\Default Work Unit\player\player_hit_shield	
	722391850	vo_starlord_complete_run			\Default Work Unit\player\startlord vo\vo_starlord_complete_run	
	871813740	player_hit			\Default Work Unit\player\player_hit	
	1003499174	vo_starlord_spawn			\Default Work Unit\player\startlord vo\vo_starlord_spawn	
	1133938312	vo_rocket_death			\Default Work Unit\player\rocket vo\vo_rocket_death	
	1425247012	vo_rocket_heal			\Default Work Unit\player\rocket vo\vo_rocket_heal	
	1466408226	vo_uatu_reward			\Default Work Unit\npcs\uatu\vo_uatu_reward	
	1500948605	vo_uatu_interaction			\Default Work Unit\npcs\uatu\vo_uatu_interaction	
	1640074935	vo_aron_generic			\Default Work Unit\npcs\aaron\vo_aron_generic	
	1711574905	vo_starlord_death			\Default Work Unit\player\startlord vo\vo_starlord_death	
	2078288224	rocket_shot			\Default Work Unit\player\rocket_shot	
	2147561130	player_walk			\Default Work Unit\player\player_walk	
	2226114503	player_dead			\Default Work Unit\player\player_dead	
	2394582229	player_dash			\Default Work Unit\player\player_dash	
	2840152885	vo_aron_reward			\Default Work Unit\npcs\aaron\vo_aron_reward	
	2952727183	vo_ulana_interaction			\Default Work Unit\npcs\ulana\vo_ulana_interaction	
	3095733913	vo_rocket_complete_run			\Default Work Unit\player\rocket vo\vo_rocket_complete_run	
	3252838082	vo_uatu_generic			\Default Work Unit\npcs\uatu\vo_uatu_generic	
	3710617558	vo_startlord_hit			\Default Work Unit\player\startlord vo\vo_startlord_hit	
	3828780779	vo_rocket_spawn			\Default Work Unit\player\rocket vo\vo_rocket_spawn	
	3847142362	vo_rocket_powerup			\Default Work Unit\player\rocket vo\vo_rocket_powerup	
	3856070368	vo_aron_interaction			\Default Work Unit\npcs\aaron\vo_aron_interaction	
	3903555336	vo_ulana_reward			\Default Work Unit\npcs\ulana\vo_ulana_reward	
	4004702906	player_shoot			\Default Work Unit\player\player_shoot	
	4051325399	vo_starlord_heal			\Default Work Unit\player\startlord vo\vo_starlord_heal	
	4099180457	vo_rocket_hit			\Default Work Unit\player\rocket vo\vo_rocket_hit	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	209809605	vo_rocket_powerup02alt	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_powerup02alt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_powerup\vo_rocket_powerup02alt		299222
	236038091	footstep_concrete_run_07	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_07		51564
	240802095	rocket_shot	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\rocket_shot_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\rocket_shot		192096
	243002773	vo_aron_generic	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Aron the Watcher Voice Lines\vo_aron_generic_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\npcs\Aron the Watcher Voice Lines\vo_aron_generic		136448
	250945655	vo_rocket_hit01alt	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_hit01alt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_hit\vo_rocket_hit01alt		93138
	259614640	vo_starlord_hit02	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_hit02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_startlord_hit\vo_starlord_hit02		79634
	259805885	player_hit_shield	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\mixkit-sci-fi-plasma-gun-power-up-1679_0CACFF2F.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_hit_shield		40852
	290991297	vo_rocket_healalt	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_healalt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_heal\vo_rocket_healalt		331394
	307154887	starlord_gun_hit01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\starlord_gun_hit01_E6FB50F7.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\bullet_hit\starlord_gun_hit01		65464
	364055850	vo_ulana_generic	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Ulana the Watcher Voice Lines\vo_ulana_generic_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\npcs\Ulana the Watcher Voice Lines\vo_ulana_generic		116754
	412971102	vo_starlord_room_completed01alt	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_room_completed01alt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_complete_run\vo_starlord_room_completed01alt		94580
	413280821	vo_starlord_powerup01alt	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_powerup01alt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_powerup\vo_starlord_powerup01alt		150216
	433002560	footstep_concrete_run_03	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_03		63872
	481157629	vo_starlord_room_completed01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_room_completed01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_complete_run\vo_starlord_room_completed01		119144
	484613134	vo_starlord_completed02	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_completed02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_complete_run\vo_starlord_completed02		409516
	500509315	vo_rocket_room_completed01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_room_completed01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_complete_run\vo_rocket_room_completed01		187906
	505590668	rocket_gun_hit00	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\rocket_gun_hit00_BE73022B.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\bullet_hit\rocket_gun_hit00		67652
	508948780	vo_ulana_interaction	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Ulana the Watcher Voice Lines\vo_ulana_interaction_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\npcs\Ulana the Watcher Voice Lines\vo_ulana_interaction		209396
	510247001	vo_starlord_powerup01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_powerup01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_powerup\vo_starlord_powerup01		118732
	541497451	footstep_concrete_run_04	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_04		54884
	574588636	starlord_gun_hit00	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\starlord_gun_hit00_0FBF15DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\bullet_hit\starlord_gun_hit00		82756
	608521725	vo_starlord_hit01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_hit01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_startlord_hit\vo_starlord_hit01		114524
	617015282	vo_starlord_death	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_death_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_death		327104
	618280537	vo_rocket_heal	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_heal_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_heal\vo_rocket_heal		321766
	647999919	vo_uatu_interaction	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Uatu the Watcher Voice Lines\vo_uatu_interaction_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\npcs\Uatu the Watcher Voice Lines\vo_uatu_interaction		208194
	680197070	Weapon 13 Shoot 1	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Weapon 13 Shoot 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_shoot\Weapon 13 Shoot 1		296640
	690801981	vo_starlord_heal	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_heal_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_heal		278298
	699504966	footstep_concrete_run_01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_01		44828
	712169024	palyer_hit	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\project III sounds\player\palyer_hit_4BAA7DC1.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\palyer_hit		59592
	714007581	footstep_concrete_run_12	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_12		69672
	744405068	rocket_gun_hit01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\rocket_gun_hit01_132BE6EF.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\bullet_hit\rocket_gun_hit01		82028
	751504147	vo_aron_reward	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Aron the Watcher Voice Lines\vo_aron_reward_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\npcs\Aron the Watcher Voice Lines\vo_aron_reward		426864
	758613286	vo_uatu_generic	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Uatu the Watcher Voice Lines\vo_uatu_generic_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\npcs\Uatu the Watcher Voice Lines\vo_uatu_generic		118782
	789428489	vo_ulana_reward	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Ulana the Watcher Voice Lines\vo_ulana_reward_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\npcs\Ulana the Watcher Voice Lines\vo_ulana_reward		167346
	794767311	footstep_concrete_run_08	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_08		57696
	799941768	footstep_concrete_run_11	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_11		51936
	800339520	vo_starlord_powerup02	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_powerup02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_powerup\vo_starlord_powerup02		268842
	818976544	footstep_concrete_run_10	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_10		49028
	869681828	footstep_concrete_run_06	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_06		63456
	884564412	vo_rocket_powerup02	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_powerup02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_powerup\vo_rocket_powerup02		303110
	891950696	vo_starlord_spawn	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Star-Lord Voice Lines\vo_starlord_spawn_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Star-Lord Voice Lines\vo_starlord_spawn		162288
	892625025	player_dead	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\player_dead_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_dead		783456
	910753261	vo_rocket_hit01	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_hit01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_hit\vo_rocket_hit01		155746
	964798513	footstep_concrete_run_05	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_05		57696
	1009229958	footstep_concrete_run_02	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_02		46176
	1032448818	vo_rocket_hit02	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\Rocket - Voice Lines\vo_rocket_hit02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\Rocket - Voice Lines\vo_rocket_hit\vo_rocket_hit02		117292
	1056090998	footstep_concrete_run_09	C:\Users\allen\Documents\GitHub\GOTG\Editor\assets\Audio\Project3\.cache\Windows\SFX\footstep_concrete_run_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\project III sounds\player\player_walk\footstep_concrete_run_09		57696

